date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:39:21	79492/79492	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:09:42%20GMT	https://github.com/chartjs/Chart.js/blob/v2.4.0/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.4.0/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:23	79306/79306	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:09:45%20GMT	https://github.com/chartjs/Chart.js/blob/v2.3.0/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.3.0/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:24	79376/79376	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:09:46%20GMT	https://github.com/chartjs/Chart.js/blob/v2.3.0-rc.1/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.3.0-rc.1/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:25	79119/79119	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:09:47%20GMT	https://github.com/chartjs/Chart.js/blob/v2.2.2/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.2.2/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:27	79119/79119	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:09:48%20GMT	https://github.com/chartjs/Chart.js/blob/v2.2.1/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.2.1/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:29	79119/79119	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:09:49%20GMT	https://github.com/chartjs/Chart.js/blob/v2.2.0/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.2.0/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:31	79189/79189	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:09:52%20GMT	https://github.com/chartjs/Chart.js/blob/v2.2.0-rc.2/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.2.0-rc.2/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:33	79189/79189	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:09:53%20GMT	https://github.com/chartjs/Chart.js/blob/v2.2.0-rc.1/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.2.0-rc.1/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:33	80042/80042	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:09:55%20GMT	https://github.com/chartjs/Chart.js/blob/v2.1.6/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.1.6/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:34	80042/80042	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:09:56%20GMT	https://github.com/chartjs/Chart.js/blob/v2.1.5/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.1.5/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:37	80040/80040	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:09:57%20GMT	https://github.com/chartjs/Chart.js/blob/v2.1.4/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.1.4/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:38	80037/80037	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:09:59%20GMT	https://github.com/chartjs/Chart.js/blob/v2.1.3/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.1.3/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:39	80037/80037	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:01%20GMT	https://github.com/chartjs/Chart.js/blob/v2.1.2/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.1.2/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:41	80037/80037	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:02%20GMT	https://github.com/chartjs/Chart.js/blob/v2.1.1/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.1.1/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:42	80037/80037	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:03%20GMT	https://github.com/chartjs/Chart.js/blob/v2.0.1/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.0.1/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:43	80037/80037	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:04%20GMT	https://github.com/chartjs/Chart.js/blob/v2.0.0/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.0.0/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:45	79354/79354	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:05%20GMT	https://github.com/chartjs/Chart.js/blob/v2.0-alpha/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.0-alpha/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:46	79480/79480	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:07%20GMT	https://github.com/chartjs/Chart.js/blob/v1.1.1/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v1.1.1/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:46	79478/79478	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:08%20GMT	https://github.com/chartjs/Chart.js/blob/v1.1.0/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v1.1.0/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:48	78927/78927	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:09%20GMT	https://github.com/chartjs/Chart.js/blob/v1.0.2/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v1.0.2/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:50	78927/78927	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:11%20GMT	https://github.com/chartjs/Chart.js/blob/v1.0.1/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v1.0.1/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:51	79025/79025	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:12%20GMT	https://github.com/chartjs/Chart.js/blob/v1.0.1-beta.4/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v1.0.1-beta.4/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:53	79025/79025	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:14%20GMT	https://github.com/chartjs/Chart.js/blob/v1.0.1-beta.3/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v1.0.1-beta.3/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:54	79025/79025	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:15%20GMT	https://github.com/chartjs/Chart.js/blob/v1.0.1-beta.2/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v1.0.1-beta.2/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:55	78997/78997	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:16%20GMT	https://github.com/chartjs/Chart.js/blob/v1.0.1-beta/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v1.0.1-beta/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:39:56	78997/78997	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:17%20GMT	https://github.com/chartjs/Chart.js/blob/v1.0.0-beta/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v1.0.0-beta/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:00	78010/78010	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:20%20GMT	https://github.com/chartjs/Chart.js/blob/v0.2.0/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v0.2.0/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:00	80023/80023	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:21%20GMT	https://github.com/chartjs/Chart.js/blob/2.1.0/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/2.1.0/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:01	80023/80023	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:23%20GMT	https://github.com/chartjs/Chart.js/blob/2.0.2/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/2.0.2/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:03	79737/79737	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:24%20GMT	https://github.com/chartjs/Chart.js/blob/2.0.0-beta2/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/2.0.0-beta2/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:04	79735/79735	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:25%20GMT	https://github.com/chartjs/Chart.js/blob/2.0.0-beta1/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/2.0.0-beta1/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:05	79723/79723	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:26%20GMT	https://github.com/chartjs/Chart.js/blob/2.0.0-beta/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/2.0.0-beta/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:06	79751/79751	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:27%20GMT	https://github.com/chartjs/Chart.js/blob/2.0.0-alpha4/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/2.0.0-alpha4/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:07	79382/79382	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:29%20GMT	https://github.com/chartjs/Chart.js/blob/2.0.0-alpha3/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/2.0.0-alpha3/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:08	79380/79380	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:30%20GMT	https://github.com/chartjs/Chart.js/blob/2.0.0-alpha2/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/2.0.0-alpha2/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:09	107264/107264	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:31%20GMT	https://github.com/chartjs/Chart.js/commits/master/.gitignore?author=simonbrunel	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/commits/master/99ec-2.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:11	60360/60360	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:32%20GMT	https://github.com/chartjs/Chart.js/commits/master/.gitignore?author=etimberg	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/commits/master/d9ab.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:12	51954/51954	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:33%20GMT	https://github.com/chartjs/Chart.js/commits/master/.gitignore?author=nnnick	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/commits/master/4e5b.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:13	53039/53039	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:35%20GMT	https://github.com/chartjs/Chart.js/commits/master/.gitignore?author=Jareechang	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/commits/master/d0be.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:14	49748/49748	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:36%20GMT	https://github.com/chartjs/Chart.js/commits/master/.gitignore?author=tannerlinsley	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/commits/master/5027.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:15	49861/49861	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:37%20GMT	https://github.com/chartjs/Chart.js/commits/master/.gitignore?author=niemyjski	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/commits/master/f969-2.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:16	134/134	---M--	302	error ('Found')	text/html	date:Fri,%2021%20Dec%202018%2013:10:38%20GMT	https://github.com/chartjs/Chart.js/raw/master/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/raw/master/.1526.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:17	84987/84987	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:39%20GMT	https://github.com/chartjs/Chart.js/blame/master/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blame/master/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:19	154286/154286	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:40%20GMT	https://github.com/chartjs/Chart.js/commits/master/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/commits/master/-4.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:20	0/-1	---M--	302	error ('')			https://github.com/chartjs/Chart.js/issues/new	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/issues/new.152a.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:20	85345/85345	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:41%20GMT	https://github.com/chartjs/Chart.js/blame/4b6e53a6176ada6c8983fe8ccb4c0df713a069f9/.gitignore	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blame/4b6e53a6176ada6c8983fe8ccb4c0df713a069f9/-3.html	(from https://github.com/chartjs/Chart.js/blob/master/.gitignore)
18:40:21	202/202	---MCZ	200	added ('OK')	text/plain	date:Fri,%2021%20Dec%202018%2013:10:42%20GMT	https://github.com/chartjs/Chart.js/commit/2f5a3e171be30465f107e78c4283a2111ed3d5b4.diff	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/commit/2f5a3e171be30465f107e78c4283a2111ed3d5b4.diff	(from https://github.com/chartjs/Chart.js/commit/2f5a3e171be30465f107e78c4283a2111ed3d5b4)
18:40:22	475/475	---MCZ	200	added ('OK')	text/plain	date:Fri,%2021%20Dec%202018%2013:10:43%20GMT	https://github.com/chartjs/Chart.js/commit/2f5a3e171be30465f107e78c4283a2111ed3d5b4.patch	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/commit/2f5a3e171be30465f107e78c4283a2111ed3d5b4.patch	(from https://github.com/chartjs/Chart.js/commit/2f5a3e171be30465f107e78c4283a2111ed3d5b4)
18:40:23	18917/18917	---MC-	200	added ('OK')	application/atom+xml	etag:%22748b90e7a79d3dc9edf8855c76523d95%22	https://github.com/chartjs/Chart.js/commits/2f5a3e171be30465f107e78c4283a2111ed3d5b4.atom	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/commits/2f5a3e171be30465f107e78c4283a2111ed3d5b4.atom	(from https://github.com/chartjs/Chart.js/commit/2f5a3e171be30465f107e78c4283a2111ed3d5b4)
18:40:24	18901/18901	---MC-	200	added ('OK')	application/atom+xml	etag:%22a8a5e95a07040c2b930a9249fa06c53b%22	https://github.com/chartjs/Chart.js/commits/15735bc698ad10ba2f11f2154da6744e22881e6a.atom	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/commits/15735bc698ad10ba2f11f2154da6744e22881e6a.atom	(from https://github.com/chartjs/Chart.js/pull/5138)
18:40:25	85623/85623	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:47%20GMT	https://github.com/chartjs/Chart.js/blob/4b6e53a6176ada6c8983fe8ccb4c0df713a069f9/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/4b6e53a6176ada6c8983fe8ccb4c0df713a069f9/-4.html	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:26	85313/85313	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:48%20GMT	https://github.com/chartjs/Chart.js/blob/release/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/release/-4.html	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:28	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:10:49%20GMT	https://github.com/chartjs/Chart.js/blob/vertical-tick-alignment/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/vertical-tick-alignment/.1531.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:29	85297/85297	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:51%20GMT	https://github.com/chartjs/Chart.js/blob/v2.7.3/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.7.3/-4.html	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:30	81362/81362	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2013:10:52%20GMT	https://github.com/chartjs/Chart.js/blob/v2.7.2/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.7.2/-4.html	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:31	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:10:53%20GMT	https://github.com/chartjs/Chart.js/blob/v2.7.1/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.7.1/.1534.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:33	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:10:54%20GMT	https://github.com/chartjs/Chart.js/blob/v2.7.0/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.7.0/.1535.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:34	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:10:56%20GMT	https://github.com/chartjs/Chart.js/blob/v2.6.0/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.6.0/.1536.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:36	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:10:57%20GMT	https://github.com/chartjs/Chart.js/blob/v2.5.0/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.5.0/.1537.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:37	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:10:58%20GMT	https://github.com/chartjs/Chart.js/blob/v2.4.0/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.4.0/.1538.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:41	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:01%20GMT	https://github.com/chartjs/Chart.js/blob/v2.3.0/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.3.0/.1539.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:42	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:04%20GMT	https://github.com/chartjs/Chart.js/blob/v2.3.0-rc.1/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.3.0-rc.1/.153a.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:44	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:05%20GMT	https://github.com/chartjs/Chart.js/blob/v2.2.2/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.2.2/.153b.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:46	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:07%20GMT	https://github.com/chartjs/Chart.js/blob/v2.2.1/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.2.1/.153c.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:50	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:09%20GMT	https://github.com/chartjs/Chart.js/blob/v2.2.0/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.2.0/.153d.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:52	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:12%20GMT	https://github.com/chartjs/Chart.js/blob/v2.2.0-rc.2/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.2.0-rc.2/.153e.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:53	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:15%20GMT	https://github.com/chartjs/Chart.js/blob/v2.2.0-rc.1/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.2.0-rc.1/.153f.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:55	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:16%20GMT	https://github.com/chartjs/Chart.js/blob/v2.1.6/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.1.6/.1540.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:40:58	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:17%20GMT	https://github.com/chartjs/Chart.js/blob/v2.1.5/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.1.5/.1541.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:41:00	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:21%20GMT	https://github.com/chartjs/Chart.js/blob/v2.1.4/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.1.4/.1542.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:41:01	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:22%20GMT	https://github.com/chartjs/Chart.js/blob/v2.1.3/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.1.3/.1543.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:41:03	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:24%20GMT	https://github.com/chartjs/Chart.js/blob/v2.1.2/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.1.2/.1544.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:41:05	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:26%20GMT	https://github.com/chartjs/Chart.js/blob/v2.1.1/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.1.1/.1545.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:41:07	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:28%20GMT	https://github.com/chartjs/Chart.js/blob/v2.0.1/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.0.1/.1546.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
18:41:08	129201/129201	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Dec%202018%2013:11:30%20GMT	https://github.com/chartjs/Chart.js/blob/v2.0.0/.htmllintrc	C:/Users/USER/Desktop/admin/admin1/github.com/chartjs/Chart.js/blob/v2.0.0/.1547.delayed	(from https://github.com/chartjs/Chart.js/blob/master/.htmllintrc)
